TRMT	Droopy Eye	Hi, my right eye looks bigger than my left, it is not the eyeball itself but the skin under my eye droops down futher than on my left showing more of the white of my eye. I absolutely hate it and my face looks totally imbalanced. Is there any surgery I could have to correct this and would it be a big operation?Thanks.
PREG	PAMPERS VS HUGGIES POLL	WHAT DO U THINK IS A BETTER DIAPER I SAY PAMPERS I STARTED OFF WITH SWADDLERS NOW I JUST BOUGHT BABY DRY JUST TO TRY IT OUT I HAD HUGGIES THEY ARE HARD N -AMPERS ARE SOFT AND MY SON DOESNT GET A RASH FROM IT WATCHA THINK
FAML	kid going to school	What will I do if my 5 year old kid does not want to go to school?This discussion is related to5yr old scared of school.
PREG	ok..what is FSH??	ok i might sound stupid but im trying to make sense into my confusion..is FSH prolactin hormone or prolactin levels the same thing???    i just found out i have high prolactin levels and i was put on meds for it and doing an MRI today to rule out pituatary tumor and im really confused..anybody.?
DEMO	my period .	Dear doctors,            I'm a 21 year old female and i never had a normal period but now i haven't had a period since i was 20 years old when i went to the e.r they said nothing was wrong so i decide to get a second opinion and made an appointment for my doctor to see if they could of been missing something and she also said nothing is wrong. Should i get a third opinion, could it be something wrong, could i have a std? thanks alot for your help.
TRMT	Degree courses	Hi, Could any one tell me if a degree in Complementary therapies is coming to Northern Ireland?    At present there are no degrees in this field at all and i am hoping it will come soon.
PREG	no period slight cramping different thrn normal	Im still waiting to start my period. It is now thursday 11:45pm nd im suposed to start tomorrow. Iv only been late once in the past few yrs because k was really stressed. Iv been having wat feels like cramps but it only lasts bout 5 minutes every half hr or so. The last time i had unprotected sex was about 6 weeks ago just before my period. My last two periods were completely normal. Im not on the pill cuz i hav no health insurance and i no it was a dumb choice to make. I would appreciate advise on wat i should do. Nd the guy does no too.
DISE	Alimta chemotherapy	Has anyone received Alimta chemo for ovca?My Mom is beginning this new drug next tuesday and Im very curious on its success rate and side affects.At this point we have pretty much tried everything.    Her last regimen was weekly taxol which only lasted 2 months until the ca-125 jumped up and became symptomatic.thank youFiana
PREG	TUBAL CLAMPS	Hi,I am hoping there is someone out there in the same or simular position as my self, I had my tubes clamped 10 years ago when I was 20 yrs, this month I have experienced alot of ovulation pains and sore breasts etc, i got my period yesterday nut it is quite heavy and I have small clots and some yucky kind of tissue stuff YUKDoes anyone know if there is anything wrong?Also is a tubal clamp procuder still safe even though its been 10 years I have heard that the tube can grow back?
SOCL	isn't it too soon 4 tha signs to occur .?	ok yesurday i had unprotected sex , some time at tha moment was protected some weren't . i went home and was worried (always worried & think wen i get home) (paranoid) . P.S i do have a cold .runny nose , cough. ok so tha next night i feel naushes and drowsy wen i laid down for bed . can this ba a sign that im pregnant . isnt it to soon for the signs to occur or can it just be my cold.? pleasee helpppp .! o yeaa and im 16.
TRMT	Is taking 10000 mcg of Biotin safe?	I'm a victim of severe hair loss, which I believe is related to hypothyroidism, so I started taking Biotin. At first I only used 1000 mcg daily for a month, and the only difference I've noticed was the edges of my eyebrows were growing slightly. When I went to the store to buy more, the only dosage they had left was 10,000 mcg so I bought it. Being a sufferer of hypothyroidism (even though I have not been diagnosed, I know I have it), is it safe to take? Also, my mother would like to take them also and she takes high blood pressure and cholestorol meds daily.
GOAL	dental surgery in drug abusers	dental surgery in drug abusers- what problems do you anticipateThis discussion is related tooral surgery and the recreational drug abuser.
DEMO	discharge.:(	Hello what it is around 2 years ago i fell pregnant and had this really smelly discharge,so now i still have it i went to the doctors when my daughter was around 10months and they gave me cream for thrush and nothing worked i have had tests for all std. and have taken tablets for thrush and one that u use for up you sorry :S lol i have used all creams and the doctors don't no what it is im worried that it might be something really bad because i have had it over 2 years now i clean often and don't use bubble bath just clean water. if anyone can help me please thankyou.
DISE	help me	i have small sores on the bottom of the head of my penis. i have been treating them with alcohol and peroxide for about 2 days now. and the seem to be going away. what is it that i have and am i doing the right thing to treat it
SOCL	Bazinga! TV&#x27;s &#x27;Big Bang Theory&#x27; all abuzz over new bee	"(Reuters) - ""Big Bang Theory"" physicist Dr. Sheldon Cooper has a buzzy new claim to fame. The geeky TV character, who counts Britain's Stephen Hawking among his online friend, has had a species of bee named after his favorite catch phrase - Bazinga!Brazilian biologist Andre Nemesio said he named a species of Brazilian orchid bee 'Euglossa bazinga' in honor of ""the clever, funny, 'nerd' character Sheldon Cooper"" because the bee had tricked scientists for some time with its similarity to other species.Nemesio published his paper last month in Zootaxa, a journal for worldwide zoological taxonomists.Steven Molaro, one of the executive producers of ""The Big Bang Theory"" said on Wednesday that the CBS comedy was ""always extremely flattered when the science community embraces our show.""""Sheldon would be honored to know that Euglossa bazinga was inspired by him. In fact, after Ã¢ € ˜Mothra' and griffins, bees are his third-favorite flying creatures,"" Molaro said.""The Big Bang Theory"" - a comedy about a group of brilliant but socially awkward scientists - is one of the most popular comedies on U.S. television, attracting about 18 million viewers an episode.Actor Jim Parsons has won two Emmys for his lead performance as Cooper.SOURCE: http://www.reuters.com/article/2013/01/03/us-bigbangtheory-bee-idUSBRE90201720130103"
FAML	Stealing step daughter	I hope someone can help me ...I have been with my partner for the past 11 years, and married for the past 1.5 years.My 14yo step daughter (whom I have known since a young child) has been stealing items and money from her mother, father, myself and others (boarding students at her motherÃ¢ € ™s house) for almost a year now.    Her stealing has escalated over time to the point where 2 weeks ago she was caught using her motherÃ¢ € ™s credit card that she had apparently been using unbeknownst to anyone for quite some time now.    When she was found out, her mother slapped her in the face and kicked her out of her house.Over the past few months, I have approached and given her 'a talking to' on each occasion she had stolen my things (change and cosmetics), but her stealing seems to have escalated.    She seems a bit young in the head for her age, and maybe for this reason, my husband (in my opinion) does not dish out adequate discipline.    Even before I learned about the credit card incident, I had stopped trusting her and made it very clear that this was the case.After being kicked out of her mother's house, she arrived on our doorstep wanting to stay.My problem here is that I do not trust her anymore, and for this reason do not want her to stay at our house.    My husband does not care about what I think or feel about this and has insisted that she stay with us regardless.    This may sound like the responsible thing to do, but as I have lost trust in her, this situation is causing me so much stress it is now making me very angry, sick in the stomach, and interfering with my work.Because her mother hit her, the authorities are now involved and it looks like they want her to stay at our house away from the mother (I was never consulted). It looks like she's with us to stay indefinitely.As a stepparent I am/feel powerless over this whole saga.    I think this powerlessness and fear (of being stolen from) is contributing toward my anger, and I am now wondering if I have made a bad mistake marrying into this mess.    I saw a counsellor last week who suggested that we seek relationship counselling, but my husband just got angry when I mentioned this - insisting that he has no problem.    Trust is something very important to me, but when I tell him that I no longer trust her, he tells me 'to get over it' - as though regaining trust in someone is like getting over a cold or something.If anyone can offer any suggestions I'd appreciate the communication as I really don't know how much more of this I can take...Your thoughts are appreciated.
FAML	7yr old pinching and not listening	I have a 7yr old son in the 1st grade that has some behaviour problems.    He thinks pinching is like playing.    I've tried everything I can think of as far as discipline and it has been frustrating for me to find a solution.    I don't know how else show him and what else to say to get him to know that it is inappropriate.    When he was 3 I had to deal with the biting and pinching and when I took him to his pediatrician, he stated that he was probably not happy with his environment.    So ever since then he was put in a school with a smaller environment and he improved greatly.    Now I'm dealing with pinching and not listening since last year when he was in kindergarten.    I know I've been told that he is a boy and he is at that age, but I just don't want him to hurt anyone else and I don't want to hear anymore situations from the teachers or parents.    I am a single mother and I know It makes a difference if there is a male figure in his life but this is getting ridiculous.    He is also sometimes a monkey-see-monkey-do.    We all thought he would grow out of it, but I don't know it's still going on.    Please help, any suggestions is greatly appreciated and accepted. :O)
DISE	need help on thrush of the tongue	i have a five year old boy who has been having a problem on the tongue,i took him to private clinic and they told me that he was lacking vitamins and the gave him vitamins,but the tongue is not improving though he doesnt complain that it pains,but it's just that am so concerned. can you kindly advise me on what to do.
TRMT	Hernia (groin/thigh) question for my grandfather	"Hello, I have a question regarding hernias and the options available on behalf of my grandfather. He's been a huge part of my life and growing up (for my short 19 years) and after the loss of my grandmother due to what our family has come to as malpractice, I vowed never to let a family member or loved one go under the knife for any sort of procedure or operation without at least an ounce of understanding of what's happening. I don't mean to come off offensively to anyone in particular, I am only asking these questions (and follow-up questions for clarity) for the sake of my grandfather and deciding what the best recourse of action is.Currently my grandfather who is nearing 100 years of age has a hernia near his groin and has made 2 trips to the emergency room to massage it back in. He says that he ails in pain when the hernia pops out and is nearly immobile. Apparently after having a long talk with my father, he has had this problem for about a year and has been pushing it off to see what it leads to. (regular check-ups with doctors and all that) Well now that the hernia has popped out 2 times in the course of 2 weeks, the family as a whole is weighing the options and it is tipping in favor of the operation now as a last resort.So here are the questions that are on my mind. (go figure, it's 3:27AM and I have an examination at 8AM)1) What are the risks involved in operating?2) What options are there for operating? I read of camera-guided needles to opening a 4"" section to treat the hernia.3) What added risks or complications are there considering his age?4) What post-op risks are there5) What are steps to help with recovery?6) Are there any precautions to take prior to the procedure/operation? If so, what shall I ask of the doctor?Thank you for reading and I truly appreciate any insight or help you can provide."
SOCL	Anal Itch After Sex	My Fiance and I have been together for 4 years and we have been sexually active.    After sex, my butt itches and it is kind of sore.    We don't even do anything during sex to make it sore.    She is usually on top and I am wondering if her fluids could be a result of the itching.    It has been going on for several years.    Usually the next day I am itching like crazy and I can never reach it.    It feels like the itch is inside my rectum.    We have both been tested for STD's and they came up negative.    It's an itchy, burning sensation and it is very uncomfortable. Any help will be appreciated.
TRMT	swelling after tummy tuck	I had a tummy tuck on Nov 2nd 2005. It was the worst mistake of my life! I am 52 years old and was in good heealth until the tummy tuck.    I keep getting hernias and having surgery    to repair the hernias.My right side of my abdomen is now held together with cow fetal tissue and I also have 8 titaniun screws inserted into the bones in my pelvic area along with lots of big stitches holding everything together.Now the left side is going and I will have to get the zipper cut and be repaired. It's about a 20 hour surgery! I have had several sugeries for MRSA infection and other complications. I have had staff infection and ecoli infection too.My current biggest complication is I look like I'm 6 months pregnant , my stomach is hard as a rock , extremely painful and I feel pressure and like I can't breathe good (especially when I sit down). I have an emergency appointment with my current surgeon today to find out if I can do anything about it (.I have had CTScans and ultrasounds and nothing shows up.)I have lost 20 lbs since the tummy tuck and    my waist is bigger than it was before the tummy tuck! I can't wear anything except lose baggy clothing.Anyone else out there that has had this happen? I hope not, I wouldn't wish this on anyone!Thank you for your time,This discussion is related toAbnormal swelling in stomach/pelvis.
GOAL	pregnant and eye problem	dear doctor.the last few days i've been seeing a SMALL gray/black spot on the left side of my left eye when BLINKINGwhen i'm not blinking i don't see it.my last eye check-up was 8 months ago.i'm hesitant to see an eye dr. because i'm pregnant (3rd trimester), afraid the eye drops would harm the babywhat does it seem like i'm having?thanks
TRMT	I am 15 years old with blood pressure of 120/60... Is that ad, and does nutrition...	"Hey, I am 15 and currently overweight at 5'8"" at 207 pounds, I exercise daily and go to the gym, I have been doing weight training for the past year and I    sure a big part of my weight are my muscles. My brother checked my blood pressure with the right tools and I have 120/60 blood pressure, he says that is bad, is he right? Now I need to know if it had to do anything with food? I really want to know what I need to eat daily , breakfast, lunch, and dinner. I tried eating rice and beans, all the time, is that good? They tell me that I need to eat meat, but not eat salt and oily foods, but when I make anything with meat, oil comes out of the meat, so that I'd bad. So please tell me what I need to eat through out the day to maintain low weight.Thanks,Danny"
SOCL	DowÃ¢Â€Â™s plunge could affect financial reform bill	"DowÃ¢ € ™s plunge could affect financial reform billBoth parties seek to capitalize on anxiety generated by historic dropSpecial ReportWASHINGTON - The stomach-churning fear about Wall Street's turbulence is roaring back.Europe's spreading debt crisis, fraud charges against Goldman Sachs and a 1,000 point nose dive in the Dow Jones industrials are turning up the heat on Congress to get the nation's financial house under control.If it continues, the stock market's dizzying plunge could threaten the fragile recovery even as other economic indicators Ã¢ € ” including the biggest monthly gain in employment in four years Ã¢ € ” suggest the U.S. is rebounding faster than its European trading partners.Investors appeared to be looking beyond the improving economic data to focus on vivid images of riots in Greece, floods in the South, the oil spill in the Gulf of Mexico and the Times Square bombing attempt.There's already deep public hostility toward Wall Street institutions, so the Dow's extreme volatility seemed likely to work to the advantage of the backers of the Senate's financial regulation overhaul bill.The meltdown was cited by supporters as one more reason to tighten lightly regulated high-speed computerized trading practices. Both parties are angling to harness the anger toward Wall Street bailouts and bonuses for political gain in the fall elections.A robust stock market ""is key to the recovery. It's vital to keeping high-income households spending. It's key to business that have started to hire again,"" said Mark Zandi of Moody's Economy.com.""Business leaders are taking a signal from their stock price. If their stock prices fall, they're not going to hire. The recovery's going to be short circuited,"" said Zandi, a one-time adviser to GOP presidential nominee Sen. John McCain who now counsels congressional Democrats.""This volatility is not good for anybody and I think it's very important for someone to try to figure it out,"" he said.It didn't take long for politicians to jump into the fray.President Barack Obama said regulators were looking into Thursday's market panic ""with a concern for protecting investors and preventing this from happening again.""While the Senate legislation, an Obama priority, does not now address stock trading issues, attempts are under way to change that.Sens. Ted Kaufman, D-Del., and Mark Warner, D-Va., proposed requiring the Securities and Exchange Commission and the Commodity Futures Trading Commission to scrutinize high-frequency trading and other computerized strategies that move buy and sell orders at blinding speeds Ã¢ € ” practices that may have contributed to Thursday's snowballing sell-off.Rep. Paul Kanjorski, D-Pa., scheduled a Tuesday hearing of the House Financial Services subcommittee that he leads. ""We cannot allow a technological error to spook the markets and cause panic,"" he said.Investors got an unmistakable reminder of how quickly their fortunes can change on Thursday when the Dow took a short but unprecedented 1,000-point tailspin. The sudden drop Ã¢ € ” generally believed to be due to trader error and computer glitches Ã¢ € ” sent the stocks of several companies briefly to almost zero.The Dow partially rebounded to finish the day down 347 points, or 3.2 percent. But turbulence continued on Friday, with the Dow falling nearly 280 points at one point before ending the day with a 140-point drop.The losses came despite Friday's strong U.S. jobs April report, approval by Greek lawmakers of drastic austerity cuts needed for international rescue loans worth $140 billion and approval of the package by both houses of the parliament in Germany, where bailing out Greece is unpopular.A Greek default could be dire. Greece's troubles already have dealt a blow to the euro and could result in far higher borrowing costs for other indebted European countries. The crisis eventually could cross the Atlantic to the United States, which is facing its own debt and borrowing problems that in some ways resemble Greece's.The U.S. stock sell-off, coupled with the government's civil fraud charges against the investment bank Goldman Sachs, should help build momentum for the regulation bill and hand Obama another legislative victory to follow health care overhaul, said American University political scientist James Thurber.""It sets even more of an environment to get the thing through,"" Thurber said. ""It triggers oversight hearings and concern about unregulated off-Wall Street trading institutions and computerized trading.""Stock trading increasingly has become dependent on computers that process trades automatically, speeding the flow of buy and sell orders, often on new electronic exchanges far removed from trading floors. What is known as high frequency trading Ã¢ € ” rapid automated buying and selling Ã¢ € ” now accounts for more than half of daily trading volume.It was not clear whether the market's jitters would calm with the release of more good economic news Ã¢ € ” or threaten to plunge the economy into a double-dip recession with a return of the rout that drove stocks down to bargain basement levels in 2008 and early 2009."
GOAL	Black spots	Why have small black spots started appearing in my vision.    What can be done to stop it, and who is the foremost authority in the field?
DISE	rehabilation and survival after a hemorragic stroke	My husband suffered a hemorragic stroke 3 weeks ago. He has reagained some use of his right side again but still can't talk much or walk. What is his chance of survival?
SOCL	high blood pressure	If I have been prescribed 10mg's of Lisinopril and I think that it is not working so I doubled the prescription is there anything wrong with that. Will the side affects be any different?
TRMT	hcg drops	If you are taking the HCG drops, and are post menstrual, are you still able to getOverstimulation of the Ovaries?
DISE	Interesting...	Purpose : The study is aiming to determine efficacy and tolerance of the Naturally Activated Nigella Sativa (Rabicabir) capsules as a basic antiviral treatment of hepatitis C virus and its complications.Abstract : two hundred patients with chronic active hepatitis C virus cofirmed histopathologically and associated with high HCV-RNA PCR quantitatively were treated with the new invented drug extract which is registered as an invented drug in Academy of scientific research and technology (patent office) of ministry of state for scientific research, Egypt under the name of Malak Liver (ML) capsules (Rabicabir) patent number 200605216 and the same in France through Ã¢ € œLaboratoire dÃ¢ € ™Innovation in design and development drugs delivery devices Ã¢ € œ which located in Clermont-ferrand, France. It is registrated in ministry of health with registration number 2861. Medical statistical analysis of Random 200 patients of HCV were treated by the new invented drug in multi-hepatological centers all over France and Egypt in the period from January 1999 to October 2005.Laboratory investigations found that; by liver function tests, Rabicabir capsules show normalized liver enzymes in all patients; by HCV-RNA PCR quantitative assessment, Rabicabir capsules capsules show complete remission of HCV viraemia in 70 % of patients and partial remission in 30% of patients who show significant improvement of HCV viraemia level.Radiological investigations found that ultrasonography abdomen examination found that; for liver examination, Rabicabir capsules capsules show significant improvement of liver condition, size and parenchymal affection in 67.5% of patients; for portal vein diameter, Rabicabir capsules capsules show significant improvement and normalization of portal vein diameter and pressure in all patients; also for spleen examination, Rabicabir capsules show significant improvement of spleen condition, size and activity in 96% of patients.On the level of liver biopsy and histopathological examination, it was found that for HCV chronic hepatitis activity scoring, Rabicabir capsules show 69% of patients improved and become mild HCV activity score while 1% of patients showed complete assisted activity while the rest 30% showed less improvement.On the level of general conditions of the patients, Rabicabir capsules show improvement of general condition of 98% of patients where Rabicabir capsules improve the effort of the patient, no fatigue, no exhaustion, increase the appetite, sensation of nausea is disappeared, sensation of spasms in the right hand side of the abdomen is disappeared, dark pigmentation on the face and legs is disappeared, no weakness, patients gain weight again and the pale yellow colour on eye and nails were disappeared gradually which indicates that liver starts to work again also daily bleeding from different areas like nose, gum and mouth was significantly decreased with significant elevation of prothrombin secretion from the liver cells.On the level of liver fibrosis grading system, Rabicabir capsules showed 65% of patients improved and had mild liver fibrosis while 10% of patients got significant improvement and had very minimal fibrosis while the rest 25% of patients showed minimal improvement of liver fibrosis. The new invented drug is given to HCV patients with their approval consent in a dose of three grams per day after meals for a period ranged from 24-48 months according to HCV viraemia severity and liver condition. The new invented drug Rabicabir capsules (ML capsules) is safehttp://www.6abib.com/ask/showthread.php?t=54396Magnum
FAML	Extremely Angry 7 yr old boy	I have a 7 yr old son. He is extremely bright for his age and thinks and acts more mature than what he should at 7. In the last 3 years we have been dealing with a lot of anger issues with him. It doesn't take much to set him off. He have tried every way of discipline, from spankings (not hard or anything, just a tap on the rear) to sitting him down and calmly talking with him about the way that he feels. He doesn't respond to anything. He will get so angry that it brings him to lie about everything and he will raise his fist at us and kick at us. When we ask him to tell us what he is feeling and why he is so mad, he makes things up that doesn't make sense at all. We don't know what to do anymore. We are both at wits end and neither of us know how to handle him anymore. Lately, we have been discipling him by sending him to a time-out in his bed for about 20 minutes (depending on the extremity of the issue) and he will sit in his room and kick and punch the walls and scream at the top of his lungs. He isn't like this everyday but we have to fuss at him everyday for his behavior. He has punched his 2 yr old brother in the stomach before but is normally very nice to him and helps him out in any way. My son has gone back to my mother and told her horrible stories about my husband and I and I am very afraid that he will get taken away from us. What should we do and how should we handle this type of situation?
DEMO	Mosquito bite like bump on Labia majora. (Nervous reck, please help!)	I just realized that I have an tiny, itchy bump on my vagina.    It is located on my labia majora, under my pubic hair.    It isnt painful at all, but it is itchy. I dont think it is an ingrown hair because it is not painful.    It feels like a mosquito bite. What could this be? I am 22 years old and had sex for the first time about 3 months ago with my boyfriend of over a year.    I ruled out any sexual transmitted diseases because from what I know he doesnt have any, and if he did wouldn't sympotoms show after we had sex for the first time?    Also, if this helps, I just finished my period today and thats when I noticed the bump...and I just started using baby powder in my underwear, I don't know if that could have caused this.    Please help, I have a slight case of hypochondria, and I am worried I could have some kind of serious disease.    I know its probably nothing but someone please help!
TRMT	SORRY! MORE CUTE STUFF	HOW SMART IS YOUR RIGHT FOOT?You have to try this , it takes 2 seconds.This will boggle your mind and you will keep you trying over and over again to see if you can outsmart your foot, but, you can't.It's pre-programmed in your brain!1. Without anyone watching you (they will think you are GOOFY......) and while sitting at your desk in front of your computer, lift your right foot off the floor and make clockwise circles.2. Now, while doing this, draw the number '6' in the air with your right hand. Your foot will change direction.I told you so!    And there's nothing you can do about it! You and I both know how stupid it is, but before the day is done you are going to try it again, if you've not already done so.
PREG	Will someone please look at this pic?  I think my eyes are playing tricks on me.	I took the test this morning, at 8 dpo.    There was no 2nd line within the 10 minute time frame.    Left it sitting all day, then looked at it again just now and I swear i see a second line...    There's not much color to it, though.    I just don't know.    The instructions say results after any 10 minutes are invalid.
DISE	PLEASE HELP	okay so two weeks ago i had sex with this guy    everything was normal.. than the next night i had sex with him plus another guy ive slept with before. and when i slept with him b4 nothing like this happennd.. soo during the week after i had slept with them both.    my vagina . like not even a mm away from the vagina. its was sore all week. and wuld sting if i touched it.... so its bin a week since that.. and i had sex with one of the guys again.. it hurt when he first put it in but it didnt hurt while we were having sex...    so the next day. i got like one pimple like thing on the top of my vagina lip.. i tried squeeezing it but within like 4 days have like 8.. and only 3 burn when i touch them.. its not like a pimple its flatt    and stings them if i pee. but it doesnt hurt when i pee. and my vagina doesnt hurt anymore from the sex.. its just these pimple like things.. idk what it is and im hopiing its not herpes. cause i slept with the guy last weekend and it wuld have popped up last weeykend. and ii performed head on him without a condom and nothing showed up on my mouth.. ive slept with him 3 times in the past 2 weeks. it will be 2 weeks on friday....    so please somone have an anwser for this!?!?!?!
FAML	i worried about my 2 yrs old daughter	i have 2 beautiful girls 4 and 2. i have a problem with my 2 yrs old when she was 14 months old she started talking but as shes going older it seems she lost all the words, now shes 27 months old she have some words but she keep talking some words but it seems its gone at the end of the day. but she is very music minded, she can memorize the right tune of different songs. shes 27 mos. old but i think she cant understand me like when i say give that to mommy no response, i call her name no responce. lately she has a sleep problem, she will going to bed very late most of the night she goes to bed around 1am, gt up aroung 9:30am. before going to sleep she cries a lot for about 2hrs, i know shes not sick or not hungry coz i tried to offer her some milk or food she doent want to. the way she cries seems shes in pain. shes a picky eater she just eat, fried okra, nuggets, fries , raisen bread, apple and grapes.im worried about her, maybe she has a mental problem. sometimes at night im worried that i might hurt her i cant controll her crying, no reason to cry, coz im so tired the whole day, and my bedtime is very late sometimes 1:30am sometimes 2am. get up around 5:30am. any idea please? thnks
DISE	i need help!!	every since i had my son 18 months ago, i have developed this urge to constantly rub my teeth. i do it to hear that squeaky noise and i'm at peace when i do it, like nothing else matters, as long as i can rub my teeth and hear the noise i'm ok. my husband thinks it's really annoying and he often gets upset when i do it, he thinks i'm ruining my teeth, but i can't stop. i've tried but it seems impossible... is there something wrong with me? could i possibly have ocd?
GOAL	Stye, then a ulcer/spot on inner lower eyelid	Had a stye months ago...it eventually went away....eye doesn't hurt or isn't swollen now, but 2 little ulcers/spots (for the lack of a better description) are now on the inside of the lower eyelid. It's not swollen or painful, but it hasn't gone away. Tried some antibiotic ointment, but that hasn't decreased it. Any ideas what it is? Thanks, Amy
PREG	miscarriage help	Okay i had posted a question about not detecting a heart beat, and well i havent at 3 ultrasounds so far, all done both regular and transvaginal. both of the doctors i had went to see told me i would eventually miscarry and that the baby was not alive. so after all of that bad news, and me still being in denail i guess im just wondering, i havent bled, clotted, spotted once through this whole pregnancy.. ive had some bad cramps but im still wondering has anyone miscarried without having any spotting or bleeding? and how do you know the miscarriage is going to start, or whatever? im so lost, as this being my first miscarriage, ive had 2 healthy pregnancies in the last 2 years.. so im lost with miscarriage! any help will be so greatly appreciated. thanks in advance.
GOAL	B12/lipotropic shots in Baytown, TX	Does anyone know where I can find a clinic in the Baytown / Houston Texas area that gives these shots?    I need to lose about 60 pounds.
TRMT	transplants	scar tissue from left kidney donation 6 months ago? L1 L2 disc protrusion? and possible scar tissue on upper left abdomen? could all this be caused from my donation?
PREG	6 weeks 5 days and no yolk seen	Hi, i am preganant and went for my first scan today, the doctor said i am 6 weeks 5 days but he can only see a sac i am really worried and dont no what to do i go for another scan on saturday. please give me some advice... i have had cramps but no bleeding at all. please help worried
DISE	Vomiting after eating	i am a 24 year old who is suffering from vomiting which started a month ago and it's not relieve by antibiotics,antiacids or antiemetics as prescribed by the pharmacists.I'm not anorexic nor a bulimic.I went to the Doctors and they didn't find anything.They just have my U/A test and it's normal according to the result.They palpate my stomach and abdomen and said it may be infection,gastroenteritis or a suspected AP but they didn't prescribed me any drugs.I requested for a blood test but my doctor said there's no need to have one.I'm still taking the antacids to somehow relieve the acid in my stomach but i'm still vomiting after i eat small or large meals...please i need your health advice if there is anything i could do.i will see my doctor again but not until next week.i'm also drinking diarolyte to replace my electrolytes.I just want to have an idea of what is really causing my vomiting.Please help me find the answer to this for i'm already very concern about it..Thank you very much.hope to hear from you soon..
GOAL	b-12 lipotropic injections	Does anyone know of a doctor or clinic in Columbus, Ohio that gives the b-12 lipotropic injections and approximatly how much does it cost?
DISE	Can iron pills be bad during treatment	Hi, I am new here and have a question.    I take iron everyday.     I was instructed by my doctor to do this to keep my hemoglobin up during treatment.    I read here that iron is not good?    Can someone please chime in on this.    Also what is a relapse?    Is that when your numbers do not come down or when u finish treating and the numbers go up again? Thanks
TRMT	Post-Hystrectomy Cessation of Body Hair Growth	I had a hysterectomy two years ago.    I have noticed a change in my hair growth.    The hair on my head is full and thick.    The hair on my body seems to be disappearing.    It takes several weeks to grow enough underarm and leg hair to shave and even then it is sparse.    Not complaining about having to shave less often, just wondering if this is normal.    I am not taking any kind of hormonal treatment because everything else is normal except for the hot flashes.
TRMT	leaking nipples after radical hysterectomy	my nipples are leaking milky fluid ... should i be concerned ?    i last breast fed 16 years ago and i had a radical hysterectomy over a year ago.
DEMO	I.U.D. QUESTION	JUST WONDERING, I AM THINKING ABOUT STOPPING THE PILL AND TALKING TO MY DOCTOR ABOUT THE PARAGUARD i.u.d.    anyone no anything about it?    from what i have read it is as effective and it as no hormones.
DEMO	Unresolved Vaginitis for Two Years. Can anyone help?	Hi everyone. I am new to this forum and I was wondering if anyone can help me with a problem I have been having for the past two and a half years. I am 22 yrs old and I have Persistent Bacterial Vaginosis, with other things such as yeast infections and urinary tract infections from time to time. Lately, new symptoms are emerging that causes Pain around the anus. I wonder if the infection has spread.Doctors treated me with antibiotics, metrodidazole, diflucan, and hemroidal cream during the past. My UTI and yeast infection symptoms went away but the bacterial vaginosis persisted. I experience pain around the vulva every time I take a stride and sex can be painful.This all started when I was treated for my asthma with steroids such as prednisone, and lots of antibiotics.    I am also on a daily steroid-based inhaler.    I wonder if the medications had messed up my body somehow, and if I had lost the good bacteria to fight off the antigens in my vagina. And if it is, is it reversible?I see the doctor at least once every two months because the symptoms always come back. I am clean, and I've tried everything I can think of from wearing cotton underwear and loose clothing everyday to eating yogurt daily. If anyone has any other suggestions, can you please let me know or refer me to someone who can help? I would really appreciate it. Thank you =)This discussion is related toPersistent Bacterial Vaginosis.
TRMT	MY MRI REPORT	My MRI report is back and i need help to know what does it mean.it says Central protusion with annular tear and facet arthropathy at L4-5. Moderate spondylosis with endplate edema and central protrusion at L5-S1..There is also moderate facet arthropathy and bilateral neural foraminal narrowing.plz help
DEMO	depo provera and weight gain	has anybody that has been on depo provera shot gained weight? i you did how much did you gain,after your first shot when did you start gaining and what was you weight before depo
PREG	BFP!! WHen can I have blood work done?	O.k ladies, here we go again w/ preg # 4. I have a son who is 2 & had a m/c at 11 weeks back in sept, last month I had a chemical preg. I took a test this morning & it was postive!!. I thought I was having symptons, but was worried that it could be in my mind. How soon can you have accurate blood work done? I am just praying everything will be o.k with this baby. I am so terrified.
DEMO	Discharge	hello, currently i am experiencing dark brown discharge and i am worried. its been happening for the past 2 weeks. very itchy and painful when having sex and passing urine. do i need to go to the doctors?
SOCL	__.	Is fingering considered a safe sexual activity if my partners hands are washed well and sanitized sometimes before it occurs? Is there any way it can get you pregnant? If so how? Is it if the person has fresh semen on their hands? ,    Also I've been getting yellow slightly smelly discharge over the last 2 days after he has fingered me fully, do i have a yeast infection because when it happens it goes onot my underwear and irritates my vagina. It may be yellow due to sitting there and the air though, well thats what ive heard is that true?
SOCL	Sex hurts.....	Every time my boyfriend and I have sex I hurt for 3 to 5 days after. I get sharp pains up my lower abdomin(abdomen)and it stings when I pee. I have been to see the clinicians in my town, and have been treated for my sympoms, but never diagnosed. They even told me I had an infection and not to have sex for 6 months. We stuck to the plan, but in the end it is the same thing. I saw a gynochologyst once, and he said there was nothing wrong with me. I don't get it, and it is straining my relationship. Any ideas?
